provincia,cantón,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25
GUAYAS,Daule,2,3,0,0,0,0,1,0,0,0,5,3,4,1,3,2,1,0,1,4,3,3,2,5,4,4,5,3,3,3,2,2,6,4,4,6,10,4,9,7,10,7,18,10,17,18,17,8,4,3,6,8,10,9,3,9,7,11,10,11,13,13,14,12
GUAYAS,Duran,7,3,3,6,6,6,4,1,2,8,0,3,3,5,7,6,4,7,11,2,4,9,10,7,18,16,19,11,4,4,8,12,8,10,5,6,7,12,11,11,17,10,65,25,76,64,92,71,60,25,45,42,40,27,36,31,72,42,30,28,62,75,60,63
GUAYAS,El Empalme,2,1,3,2,1,0,1,0,3,1,6,0,2,2,2,8,1,0,0,2,1,4,3,2,6,6,10,1,2,1,4,1,4,2,5,2,0,2,3,2,3,1,3,6,3,2,0,2,0,2,1,13,3,2,4,6,6,1,7,6,7,5,8,1
GUAYAS,El Triunfo,1,1,0,2,1,1,0,1,1,0,0,0,1,0,0,0,5,0,1,4,2,5,0,2,4,4,3,2,5,1,6,1,2,3,2,4,1,0,9,6,1,3,1,3,4,5,6,3,2,3,5,3,0,1,1,7,0,5,0,4,0,1,5,1
GUAYAS,Milagro,3,1,4,3,1,3,2,2,0,2,1,7,4,4,9,3,2,2,3,8,1,7,4,2,3,3,10,10,9,4,11,5,15,9,11,11,13,12,9,21,20,9,20,8,9,12,5,15,4,2,3,4,9,6,4,1,1,3,5,2,5,1,4,1
GUAYAS,Naranjal,3,2,0,1,1,2,1,0,3,2,2,8,5,3,2,2,1,5,5,2,4,5,2,4,4,7,0,2,8,2,1,1,1,2,7,5,6,2,5,20,19,18,22,4,10,19,5,13,13,2,16,15,7,12,18,15,18,11,4,9,13,10,5,9
GUAYAS,Naranjito,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,1,1,1,0,0,2,1,1,3,0,1,1,1,0,2,3,1,5,6,3,3,3,3,5,4,4,1,0,0,1,2,0,2,1,2,5,6,8,2,3
GUAYAS,Palestina,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,1,1,0,1,1,0,0,0,5,1,2,1,2,0,3,1,2,0,2,2,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
GUAYAS,Pedro Carbo,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,1,0,0,2,4,2,5,0,1,1,6,2,1,3,4,2,0,1,0,0,0,0,0,3,3,1,6,0,2,0,0,2
GUAYAS,Samborondon,1,1,0,0,0,0,2,0,1,0,1,0,0,2,0,2,0,2,3,0,0,0,0,1,2,2,1,2,2,0,0,3,0,2,1,4,2,1,1,4,1,2,7,4,4,0,2,9,5,3,2,6,2,5,9,5,8,7,6,1,2,7,1,4
GUAYAS,Santa Lucia,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,5,1,0,0,1,1,0,0,3,1,0,2,1,2,4,0,1,5,1,1,5,1,0,1
GUAYAS,Salitre (Urbina Jado),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,0,0,1,0,1,1,0,1,1,2,1,0,0,0,1,0,3,1,4,4,0,0,1,0,0,2,1,2,2,0,4,4,4,2,2,1,3
GUAYAS,San Jacinto De Yaguachi,0,0,0,2,0,0,1,2,0,1,0,0,1,1,0,0,1,3,2,1,2,3,0,1,1,0,4,7,0,3,2,4,2,11,2,7,2,0,7,5,7,7,5,18,11,18,14,4,7,8,1,5,1,1,2,6,3,4,10,6,6,4,2,10
GUAYAS,Playas,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,2,1,0,2,1,0,0,1,0,6,1,6,2,17,10,16,14,7,5,12,1,1,3,1,1,2,4,15,9,11,10,5,7,7
GUAYAS,Simon Bolivar,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,0,0,0,1,2,1,0,0,0,0,3,0,1,1,3,1,1,0,2,2,0,2,1,1,3,3,3,1,2,1,3,0
GUAYAS,Coronel Marcelino Maridueña,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,2,0,1,0,0,3,0,0,4,3,0,1,0,0,2,0,0,5
GUAYAS,Lomas De Sargentillo,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,3,0,0,2,0,0,0,1,0,1,2,4,1,1,7,4,3,0
GUAYAS,Nobol,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,2,0,1,1,1,0,0,3,3,7,3,0,5,1,0,8,2,1,7,2,2,1,0,0,0,3,0,1
GUAYAS,Gral Antonio Elizalde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,1,0,1,1,0,1,2,0,0,6,0
GUAYAS,Isidro Ayora,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,2,1,0,2,0
IMBABURA,Ibarra,0,1,0,3,0,0,0,1,2,0,0,1,0,1,1,1,0,3,2,0,2,0,0,1,1,0,1,3,0,0,1,0,0,0,1,1,0,2,3,0,1,2,5,3,1,1,1,0,2,1,3,2,3,1,1,0,1,0,0,1,1,3,2,5
IMBABURA,Antonio Ante,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
IMBABURA,Cotacachi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,1,2,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
IMBABURA,Otavalo,1,2,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
IMBABURA,Pimampiro,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMBABURA,San Miguel De Urcuqui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOJA,Loja,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2,2,0,3,0,2,2,2,3,4,0,1,2,3,2,1,1,3,1,1,2,3,1,2,0,0,0,1,0,1,2,2,2,4,0,4,3
LOJA,Calvas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
LOJA,Catamayo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
LOJA,Celica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LOJA,Chaguarpamba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
LOJA,Espindola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOJA,Gonzanama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOJA,Macara,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LOJA,Paltas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOJA,Puyango,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
LOJA,Saraguro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOJA,Sozoranga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOJA,Zapotillo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
LOJA,Pindal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOJA,Quilanga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOJA,Olmedo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LOS RIOS,Babahoyo,1,3,1,0,4,1,1,2,0,1,4,3,2,1,3,2,9,3,2,4,6,5,7,7,5,1,1,3,6,9,6,1,4,7,3,6,18,4,17,9,13,18,11,12,12,22,24,12,12,33,20,16,23,23,28,16,12,20,27,15,25,22,29,22
LOS RIOS,Baba,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,2,2,2,0,3,1,0,1,3,2,7,0,4,8,4,3,1,0,2,1,1,0,1,3,4,1,7,1,2,2,3,6,2
LOS RIOS,Montalvo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,2,0,1,1,0,1,0,1,0,1,0,0,3,2,0,1,2,6
LOS RIOS,Puebloviejo,1,1,2,3,1,3,0,0,1,1,0,0,0,1,1,4,5,0,1,1,1,1,1,3,4,7,2,1,1,0,6,1,5,0,3,3,12,0,3,3,5,18,14,9,9,12,21,15,11,1,7,1,5,10,20,7,5,7,10,11,13,20,22,11
LOS RIOS,Quevedo,1,3,2,3,2,7,0,3,1,4,6,6,1,2,3,3,3,1,12,9,8,13,10,9,17,7,6,16,12,22,14,12,21,19,10,21,13,30,27,12,17,31,32,5,16,43,29,24,9,4,11,17,15,9,10,2,8,7,7,7,7,16,10,25
LOS RIOS,Urdaneta,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,2,1,0,0,0,2,0,2,0,1,0,0,2,1,0,2,8,0,1,4,0,2,4,4,0,7,7,4,3,1,1,3,1,1,1,1,0,1,2,0,3,6,2,3
LOS RIOS,Ventanas,3,0,1,0,1,1,1,0,1,2,0,1,0,1,1,1,2,0,0,3,1,1,4,1,2,1,0,4,4,2,4,3,4,3,7,3,3,5,7,0,6,5,14,15,8,21,5,2,3,1,2,3,2,9,3,5,2,2,4,4,2,1,2,4
LOS RIOS,Vinces,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,3,1,4,2,1,0,2,2,0,1,3,3,6,2,5,0,7,5,1,1,6,4,6,5,6,3,8,10,2,8,9,6,6,6,4,0,4,2,2,4,1,0
LOS RIOS,Palenque,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,1,2,1,2,2,3,2,2,1,4,1,0,0,0,2,1,2,0,4,3,10,2,3
LOS RIOS,Buena Fe,0,1,0,0,0,0,2,3,0,1,1,0,0,1,1,1,0,3,0,0,1,0,0,0,2,2,3,5,2,2,4,3,2,4,1,3,1,1,3,9,3,9,7,10,11,17,12,9,14,16,9,11,16,5,7,1,2,8,1,5,7,9,24,18
LOS RIOS,Valencia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,4,0,3,0,2,2,8,14,1,3,4,2,7,2,1,13,5,6,4,1,5,3,4,7,8,5,3,5,5
LOS RIOS,Mocache,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,2,1,1,0,1,0,2,0,1,1,0,1,0,0,0,5,2,1,1,1,1,1,6,1,10,2,2,14,5,2,2,0,2,2,2,1,1,3,1,0,6,4,1,1
LOS RIOS,Quinsaloma,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,3,2,0,2,1,4,0,1,0,1,3,0,2,2,0,4,1,3,3,0,1,0,0,1,0,1,0,6,4,8,5,6,0,3
MANABI,Portoviejo,1,0,0,1,0,0,1,2,0,2,1,4,0,5,3,1,2,1,0,6,3,3,2,1,6,13,4,3,9,8,4,11,6,8,14,10,8,17,19,26,20,30,30,21,19,21,27,22,8,7,29,26,35,16,9,30,27,24,24,21,39,15,22,34
MANABI,Bolivar,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,2,0,2,0,0,0,2,1,0,2,2,2,2,4,9,1,3,3,2,1,0,0,1,0,2,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
MANABI,Chone,1,0,1,0,0,2,0,4,1,3,2,3,2,4,1,2,0,5,0,2,1,1,0,5,1,2,6,3,6,8,10,9,5,6,4,13,0,0,0,2,4,1,5,1,4,4,1,2,1,4,3,2,4,3,0,6,2,0,1,7,6,2,2,4
MANABI,El Carmen,0,1,0,2,0,1,2,0,1,1,2,2,5,5,3,1,0,2,0,0,0,1,3,1,3,1,1,1,0,2,3,6,5,4,3,5,3,1,4,1,1,9,5,5,1,5,2,4,4,4,3,4,5,2,0,3,0,2,5,3,3,1,1,15
MANABI,Flavio Alfaro,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MANABI,Jipijapa,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,2,0,0,0,1,0,0,0,0,4,1,3,2,2,1,0,0,1,0,1,3,1,0,4,3,1,2,1,0,1,5,2,2
MANABI,Junin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,3,1,0,0
MANABI,Manta,3,1,0,0,0,2,4,1,2,5,4,8,2,6,1,7,3,5,3,5,2,0,7,2,3,3,7,8,8,9,11,7,6,13,9,6,10,10,19,12,26,19,27,22,20,34,37,26,8,9,34,26,39,8,11,19,27,30,22,32,39,35,30,29
MANABI,Montecristi,1,1,0,0,0,2,1,0,0,1,2,1,0,2,0,0,0,2,0,2,0,0,0,0,0,2,1,0,5,1,1,2,5,0,4,4,2,2,1,6,4,0,6,7,5,5,5,6,4,6,5,5,7,2,2,0,3,4,2,12,12,0,6,5
MANABI,Pajan,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,3,1,1,1,0,0,2,0,0,0,0,3,4,1,7,1,1,2,0,0,0,3,0,0,1,0,0,0,4,1,1,2
MANABI,Pichincha,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2,0,1,0,4,1,4,0,0,1,0,1
MANABI,Rocafuerte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,2,1,2,4,0,0,1,0,0,2,1,1,0,0,0,2,0,0,0
MANABI,Santa Ana,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,5,2,0,0,0,0,1,1,0,0,2,2,1,0,0,1,0,1,0,0,0,0,2,0,0,0,1,1,2,2,2,4,0,1,2,0,2,1,1,0,1,5,4,0,3,3,1,5
MANABI,Sucre,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,0,0,2,3,1,0,1,0,1,0,1,1,2,2,3,7,6,3,4,3,6,4,6,3,1,5,4,0,2,3,4,3,3,4,5,2,5,2,3,8,4,2,0,2
MANABI,Tosagua,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,1,1,0,0,1,2,1,3,3,0,0,2,1,5,1,12,2,0,0,3,5,0,3,0,5,5,3,0,2,4,2,3
MANABI,24 De Mayo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
MANABI,Pedernales,1,0,1,1,0,1,0,3,0,4,2,1,3,1,3,0,0,4,1,3,3,2,1,0,4,6,7,5,1,4,4,4,7,14,3,11,14,4,7,17,13,13,9,4,4,7,11,13,5,3,6,1,3,0,2,1,1,1,2,3,3,1,3,4
MANABI,Olmedo,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,3,0,1,1,0,0,2,0,1,0,0
MANABI,Puerto Lopez,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,3,1,1,0,0,3,1,2,2,1,2,3,0,0,6,8,1,1,1,0,7,0,0,0,1,0,0,2,1,1,2,0,0,1
MANABI,Jama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
MANABI,Jaramijo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,1,2,3,0,1,0,0,2,3,0,1,1,2,0,1,1,0,5,0,0,4,0,3,1,0,1,0,0,1
MANABI,San Vicente,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,2,0,0,2,1,3,1,2,1,6,4,0,4,0,1,0,2,0,1,1,2,2,1,1,1,0,0,1,0,1
MORONA SANTIAGO,Morona,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,3,0,0,0,1,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
MORONA SANTIAGO,Gualaquiza,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,2,0,0,0
MORONA SANTIAGO,Limon Indanza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MORONA SANTIAGO,Palora,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORONA SANTIAGO,Santiago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORONA SANTIAGO,Sucua,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0
MORONA SANTIAGO,Huamboya,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORONA SANTIAGO,San Juan Bosco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORONA SANTIAGO,Taisha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
MORONA SANTIAGO,Logroño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORONA SANTIAGO,Pablo Sexto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MORONA SANTIAGO,Canton Tiwintza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
NAPO,Tena,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,0,1,0,0,0,2,2,0,2,2,1,0,0,2,0,0,2,4,0,2,0,1,0,0,1,2,1,0,1,0,0,0,1,4,0,1,0
NAPO,Archidona,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NAPO,El Chaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NAPO,Quijos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPO,Carlos Julio Arosemena Tola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PASTAZA,Pastaza,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,2,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,3,0,3,2,2,4,4,1,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
PASTAZA,Mera,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
